ASN00019110 -31.9640 139.2162 PRCP 1989 2006
ASN00019110 -31.9640 139.2162 DAPR 1999 2006
ASN00019110 -31.9640 139.2162 DWPR 1999 2006
ASN00019110 -31.9640 139.2162 MDPR 1999 2006
ASN00019111 -31.4763 139.1134 PRCP 1958 2022
ASN00019111 -31.4763 139.1134 DAPR 2002 2008
ASN00019111 -31.4763 139.1134 DWPR 2002 2008
ASN00019111 -31.4763 139.1134 MDPR 2002 2008
ASN00019112 -33.0230 138.0698 PRCP 1996 2022
ASN00019112 -33.0230 138.0698 DAPR 1998 2005
ASN00019112 -33.0230 138.0698 DWPR 1998 2005
ASN00019112 -33.0230 138.0698 MDPR 1998 2005
ASN00019113 -31.4480 138.4531 PRCP 1884 2022
ASN00019113 -31.4480 138.4531 DAPR 1885 1966
ASN00019113 -31.4480 138.4531 DWPR 1885 1966
ASN00019113 -31.4480 138.4531 MDPR 1885 1966
ASN00019114 -32.4295 138.8922 PRCP 1998 2022
ASN00019114 -32.4295 138.8922 DAPR 1998 2021
ASN00019114 -32.4295 138.8922 DWPR 1998 2021
ASN00019114 -32.4295 138.8922 MDPR 1998 2021
ASN00019115 -33.0188 138.6153 PRCP 2004 2022
ASN00019115 -33.0188 138.6153 DAPR 2019 2019
ASN00019115 -33.0188 138.6153 DWPR 2019 2019
ASN00019115 -33.0188 138.6153 MDPR 2019 2019
ASN00019116 -32.7722 138.3005 PRCP 2006 2022
ASN00019116 -32.7722 138.3005 DAPR 2014 2014
ASN00019116 -32.7722 138.3005 DWPR 2014 2014
ASN00019116 -32.7722 138.3005 MDPR 2014 2014
ASN00019117 -32.9068 138.5593 PRCP 2006 2022
ASN00019117 -32.9068 138.5593 DAPR 2007 2012
ASN00019117 -32.9068 138.5593 DWPR 2007 2012
ASN00019117 -32.9068 138.5593 MDPR 2007 2012
ASN00019118 -32.9559 138.9445 PRCP 2007 2022
ASN00019118 -32.9559 138.9445 DAPR 2014 2014
ASN00019118 -32.9559 138.9445 DWPR 2014 2014
ASN00019118 -32.9559 138.9445 MDPR 2014 2014
ASN00020000 -32.0498 140.1620 PRCP 1882 2022
ASN00020000 -32.0498 140.1620 DAPR 1884 2008
ASN00020000 -32.0498 140.1620 DWPR 1884 2008
ASN00020000 -32.0498 140.1620 MDPR 1884 2008
ASN00020001 -31.9695 140.5436 PRCP 1882 2022
ASN00020001 -31.9695 140.5436 DAPR 1882 2021
ASN00020001 -31.9695 140.5436 DWPR 1882 2021
ASN00020001 -31.9695 140.5436 MDPR 1882 2021
ASN00020002 -32.0760 140.9969 PRCP 1888 2022
ASN00020002 -32.0760 140.9969 DAPR 1889 2020
ASN00020002 -32.0760 140.9969 DWPR 1889 2020
ASN00020002 -32.0760 140.9969 MDPR 1889 2020
ASN00020003 -31.5000 139.6667 PRCP 1917 1945
ASN00020003 -31.5000 139.6667 DAPR 1917 1943
ASN00020003 -31.5000 139.6667 DWPR 1917 1943
ASN00020003 -31.5000 139.6667 MDPR 1917 1943
ASN00020004 -31.6516 139.5491 PRCP 1881 2022
ASN00020004 -31.6516 139.5491 DAPR 1881 2005
ASN00020004 -31.6516 139.5491 DWPR 1881 2005
ASN00020004 -31.6516 139.5491 MDPR 1881 2005
ASN00020005 -31.4783 139.3862 PRCP 1911 2016
ASN00020005 -31.4783 139.3862 DAPR 1911 2016
ASN00020005 -31.4783 139.3862 DWPR 1911 2016
ASN00020005 -31.4783 139.3862 MDPR 1911 2016
ASN00020006 -31.2196 139.7763 PRCP 1889 2006
ASN00020006 -31.2196 139.7763 DAPR 1893 2005
ASN00020006 -31.2196 139.7763 DWPR 1893 2005
ASN00020006 -31.2196 139.7763 MDPR 1893 2005
ASN00020007 -31.9167 140.3167 PRCP 1922 1979
ASN00020007 -31.9167 140.3167 DAPR 1924 1976
ASN00020007 -31.9167 140.3167 DWPR 1924 1976
ASN00020007 -31.9167 140.3167 MDPR 1924 1976
ASN00020008 -33.5667 139.7000 PRCP 1885 1971
ASN00020008 -33.5667 139.7000 DAPR 1885 1971
ASN00020008 -33.5667 139.7000 DWPR 1885 1971
ASN00020008 -33.5667 139.7000 MDPR 1885 1971
ASN00020009 -33.5500 139.6000 PRCP 1925 1978
ASN00020009 -33.5500 139.6000 DAPR 1925 1976
ASN00020009 -33.5500 139.6000 DWPR 1925 1976
ASN00020009 -33.5500 139.6000 MDPR 1925 1976
ASN00020010 -32.0646 139.3820 PRCP 1888 2022
ASN00020010 -32.0646 139.3820 DAPR 1888 2021
ASN00020010 -32.0646 139.3820 DWPR 1888 2021
ASN00020010 -32.0646 139.3820 MDPR 1888 2021
ASN00020011 -32.0500 140.9167 PRCP 1921 1982
ASN00020011 -32.0500 140.9167 DAPR 1926 1976
ASN00020011 -32.0500 140.9167 DWPR 1926 1976
ASN00020011 -32.0500 140.9167 MDPR 1926 1976
ASN00020012 -32.9571 139.9720 PRCP 1899 2016
ASN00020012 -32.9571 139.9720 DAPR 1910 2007
ASN00020012 -32.9571 139.9720 DWPR 1910 2007
ASN00020012 -32.9571 139.9720 MDPR 1910 2007
ASN00020013 -32.4292 139.9887 PRCP 1889 2022
ASN00020013 -32.4292 139.9887 DAPR 1889 2022
ASN00020013 -32.4292 139.9887 DWPR 1889 2016
ASN00020013 -32.4292 139.9887 MDPR 1889 2022
ASN00020014 -32.1333 140.7500 PRCP 1921 1973
ASN00020014 -32.1333 140.7500 DAPR 1921 1971
ASN00020014 -32.1333 140.7500 DWPR 1921 1971
ASN00020014 -32.1333 140.7500 MDPR 1921 1971
ASN00020015 -32.2123 139.7193 PRCP 1924 2007
ASN00020015 -32.2123 139.7193 DAPR 1925 2006
ASN00020015 -32.2123 139.7193 DWPR 1925 2006
ASN00020015 -32.2123 139.7193 MDPR 1925 2006
ASN00020016 -31.5535 140.7913 PRCP 1901 2020
ASN00020016 -31.5535 140.7913 DAPR 1911 2007
ASN00020016 -31.5535 140.7913 DWPR 1911 2007
ASN00020016 -31.5535 140.7913 MDPR 1911 2007
ASN00020017 -32.4467 140.9233 PRCP 1887 2022
ASN00020017 -32.4467 140.9233 DAPR 1887 2005
ASN00020017 -32.4467 140.9233 DWPR 1887 2005
ASN00020017 -32.4467 140.9233 MDPR 1887 2005
ASN00020018 -33.0500 140.5833 PRCP 1906 1976
ASN00020018 -33.0500 140.5833 DAPR 1917 1976
ASN00020018 -33.0500 140.5833 DWPR 1917 1976
ASN00020018 -33.0500 140.5833 MDPR 1917 1976
ASN00020019 -32.2828 140.3255 PRCP 1928 2000
ASN00020019 -32.2828 140.3255 DAPR 1928 1985
ASN00020019 -32.2828 140.3255 DWPR 1928 1985
ASN00020019 -32.2828 140.3255 MDPR 1928 1985
ASN00020020 -32.6416 139.6496 PRCP 1901 2022
ASN00020020 -32.6416 139.6496 DAPR 1901 1995
ASN00020020 -32.6416 139.6496 DWPR 1901 1995
ASN00020020 -32.6416 139.6496 MDPR 1901 1995
ASN00020021 -32.7268 139.4002 PRCP 1882 2018
ASN00020021 -32.7268 139.4002 DAPR 1884 2010
ASN00020021 -32.7268 139.4002 DWPR 1884 2008
ASN00020021 -32.7268 139.4002 MDPR 1884 2010
ASN00020022 -33.2458 140.0345 PRCP 1923 2022
ASN00020022 -33.2458 140.0345 DAPR 1923 2010
ASN00020022 -33.2458 140.0345 DWPR 1923 2010
ASN00020022 -33.2458 140.0345 MDPR 1923 2010
ASN00020023 -32.3000 139.4500 PRCP 1889 1963
ASN00020023 -32.3000 139.4500 DAPR 1889 1959
ASN00020023 -32.3000 139.4500 DWPR 1889 1959
ASN00020023 -32.3000 139.4500 MDPR 1889 1959
ASN00020024 -32.4727 139.7097 PRCP 1891 2019
ASN00020024 -32.4727 139.7097 DAPR 1891 2008
ASN00020024 -32.4727 139.7097 DWPR 1891 2008
ASN00020024 -32.4727 139.7097 MDPR 1891 2008
ASN00020025 -33.5009 139.5154 PRCP 1904 2022
ASN00020025 -33.5009 139.5154 DAPR 1918 2020
ASN00020025 -33.5009 139.5154 DWPR 1918 2020
ASN00020025 -33.5009 139.5154 MDPR 1918 2020
ASN00020026 -32.5819 139.5611 TMAX 1962 1994
ASN00020026 -32.5819 139.5611 TMIN 1962 1994
ASN00020026 -32.5819 139.5611 PRCP 1888 1996
ASN00020026 -32.5819 139.5611 DAPR 1889 1996
ASN00020026 -32.5819 139.5611 DATN 1994 1994
ASN00020026 -32.5819 139.5611 DWPR 1889 1995
ASN00020026 -32.5819 139.5611 MDPR 1889 1996
ASN00020026 -32.5819 139.5611 MDTN 1994 1994
ASN00020027 -31.3833 140.7000 PRCP 1925 1943
ASN00020027 -31.3833 140.7000 DAPR 1928 1943
ASN00020027 -31.3833 140.7000 DWPR 1928 1943
ASN00020027 -31.3833 140.7000 MDPR 1928 1943
ASN00020028 -33.7622 140.1251 TMAX 1999 2022
ASN00020028 -33.7622 140.1251 TMIN 1999 2022
ASN00020028 -33.7622 140.1251 PRCP 1999 2022
ASN00020028 -33.7622 140.1251 DAPR 2003 2008
ASN00020028 -33.7622 140.1251 DATN 2004 2019
ASN00020028 -33.7622 140.1251 DATX 2004 2016
ASN00020028 -33.7622 140.1251 DWPR 2003 2008
ASN00020028 -33.7622 140.1251 MDPR 2003 2008
ASN00020028 -33.7622 140.1251 MDTN 2004 2019
ASN00020028 -33.7622 140.1251 MDTX 2004 2016
ASN00020029 -32.2167 140.1500 PRCP 1868 1926
ASN00020029 -32.2167 140.1500 DAPR 1884 1926
ASN00020029 -32.2167 140.1500 DWPR 1884 1926
ASN00020029 -32.2167 140.1500 MDPR 1884 1926
ASN00020030 -33.3119 140.1856 PRCP 2004 2019
ASN00020030 -33.3119 140.1856 DAPR 2005 2006
ASN00020030 -33.3119 140.1856 DWPR 2005 2006
ASN00020030 -33.3119 140.1856 MDPR 2005 2006
ASN00020031 -32.3333 140.6000 PRCP 1951 1961
ASN00020031 -32.3333 140.6000 DAPR 1951 1961
ASN00020031 -32.3333 140.6000 DWPR 1951 1961
ASN00020031 -32.3333 140.6000 MDPR 1951 1961
ASN00020032 -33.5833 140.0167 PRCP 1909 1984
ASN00020032 -33.5833 140.0167 DAPR 1955 1984
ASN00020032 -33.5833 140.0167 DWPR 1955 1984
ASN00020032 -33.5833 140.0167 MDPR 1955 1984
ASN00020034 -31.0667 140.9500 PRCP 1930 1944
ASN00020034 -31.0667 140.9500 DAPR 1935 1944
ASN00020034 -31.0667 140.9500 DWPR 1935 1944
ASN00020034 -31.0667 140.9500 MDPR 1935 1944
ASN00020035 -33.1333 139.7667 PRCP 1910 1915
ASN00020035 -33.1333 139.7667 DAPR 1915 1915
ASN00020035 -33.1333 139.7667 DWPR 1915 1915
ASN00020035 -33.1333 139.7667 MDPR 1915 1915
ASN00020036 -33.4167 139.6833 PRCP 1917 1928
ASN00020036 -33.4167 139.6833 DAPR 1917 1928
ASN00020036 -33.4167 139.6833 DWPR 1917 1928
ASN00020036 -33.4167 139.6833 MDPR 1917 1928
ASN00020037 -31.1333 140.7167 PRCP 1930 1944
ASN00020037 -31.1333 140.7167 DAPR 1936 1943
ASN00020037 -31.1333 140.7167 DWPR 1936 1943
ASN00020037 -31.1333 140.7167 MDPR 1936 1943
ASN00020038 -31.3806 140.9425 PRCP 1937 1944
ASN00020038 -31.3806 140.9425 DAPR 1939 1939
ASN00020038 -31.3806 140.9425 DWPR 1939 1939
ASN00020038 -31.3806 140.9425 MDPR 1939 1939
ASN00020039 -32.4833 139.8167 PRCP 1901 1928
ASN00020039 -32.4833 139.8167 DAPR 1901 1928
ASN00020039 -32.4833 139.8167 DWPR 1901 1928
ASN00020039 -32.4833 139.8167 MDPR 1901 1928
ASN00020040 -31.8167 140.9000 PRCP 1926 1943
ASN00020040 -31.8167 140.9000 DAPR 1930 1943
ASN00020040 -31.8167 140.9000 DWPR 1930 1943
ASN00020040 -31.8167 140.9000 MDPR 1930 1943
ASN00020041 -31.4833 140.9333 PRCP 1925 1944
ASN00020041 -31.4833 140.9333 DAPR 1929 1943
ASN00020041 -31.4833 140.9333 DWPR 1929 1943
ASN00020041 -31.4833 140.9333 MDPR 1929 1943
ASN00020042 -31.2000 140.9000 PRCP 1925 1944
ASN00020042 -31.2000 140.9000 DAPR 1931 1944
ASN00020042 -31.2000 140.9000 DWPR 1931 1944
ASN00020042 -31.2000 140.9000 MDPR 1931 1944
ASN00020043 -33.1873 139.6209 PRCP 1964 2022
ASN00020043 -33.1873 139.6209 DAPR 1964 2020
ASN00020043 -33.1873 139.6209 DWPR 1964 2020
ASN00020043 -33.1873 139.6209 MDPR 1964 2020
ASN00020044 -33.4974 140.6990 PRCP 1967 2010
ASN00020044 -33.4974 140.6990 DAPR 1967 2008
ASN00020044 -33.4974 140.6990 DWPR 1967 2008
ASN00020044 -33.4974 140.6990 MDPR 1967 2008
ASN00020045 -33.5628 140.9309 PRCP 1960 2010
ASN00020045 -33.5628 140.9309 DAPR 1960 2009
ASN00020045 -33.5628 140.9309 DWPR 1960 2009
ASN00020045 -33.5628 140.9309 MDPR 1960 2009
ASN00020046 -32.2500 140.9333 PRCP 1891 1899
ASN00020046 -32.2500 140.9333 DAPR 1891 1899
ASN00020046 -32.2500 140.9333 DWPR 1891 1899
ASN00020046 -32.2500 140.9333 MDPR 1891 1899
ASN00020047 -32.7333 139.8333 PRCP 1875 1889
ASN00020047 -32.7333 139.8333 DAPR 1887 1889
ASN00020047 -32.7333 139.8333 DWPR 1887 1889
ASN00020047 -32.7333 139.8333 MDPR 1887 1889
ASN00020048 -32.4932 140.2299 PRCP 1892 2021
ASN00020048 -32.4932 140.2299 DAPR 1893 2006
ASN00020048 -32.4932 140.2299 DWPR 1893 2006
ASN00020048 -32.4932 140.2299 MDPR 1893 2006
ASN00020049 -31.6382 140.5130 PRCP 1932 2022
ASN00020049 -31.6382 140.5130 DAPR 1936 2005
ASN00020049 -31.6382 140.5130 DWPR 1936 2005
ASN00020049 -31.6382 140.5130 MDPR 1936 2005
ASN00020050 -32.0620 139.8874 PRCP 1970 2018
ASN00020050 -32.0620 139.8874 DAPR 1970 2017
ASN00020050 -32.0620 139.8874 DWPR 1970 2017
ASN00020050 -32.0620 139.8874 MDPR 1970 2017
ASN00020052 -32.0575 139.6187 PRCP 1971 2020
ASN00020052 -32.0575 139.6187 DAPR 1983 2008
ASN00020052 -32.0575 139.6187 DWPR 1983 2008
ASN00020052 -32.0575 139.6187 MDPR 1983 2008
ASN00020053 -32.1698 140.7959 PRCP 1928 2022
ASN00020053 -32.1698 140.7959 DAPR 1928 2008
ASN00020053 -32.1698 140.7959 DWPR 1928 2008
ASN00020053 -32.1698 140.7959 MDPR 1928 2008
ASN00020054 -33.0809 140.3299 PRCP 1978 2015
ASN00020054 -33.0809 140.3299 DAPR 1984 2000
ASN00020054 -33.0809 140.3299 DWPR 1984 2000
ASN00020054 -33.0809 140.3299 MDPR 1984 2000
ASN00020055 -31.7484 140.3426 PRCP 1989 2022
ASN00020055 -31.7484 140.3426 DAPR 1995 2009
ASN00020055 -31.7484 140.3426 DWPR 1995 2009
ASN00020055 -31.7484 140.3426 MDPR 1995 2009
ASN00020057 -32.5409 140.0344 PRCP 1991 1999
ASN00020057 -32.5409 140.0344 DAPR 1995 1998
ASN00020057 -32.5409 140.0344 DWPR 1995 1998
ASN00020057 -32.5409 140.0344 MDPR 1995 1998
ASN00020058 -32.2988 140.4152 PRCP 1994 2022
ASN00020058 -32.2988 140.4152 DAPR 1996 2005
ASN00020058 -32.2988 140.4152 DWPR 1996 2005
ASN00020058 -32.2988 140.4152 MDPR 1996 2005
ASN00020059 -31.6619 140.6289 PRCP 1994 2022
ASN00020059 -31.6619 140.6289 DAPR 1999 2020
ASN00020059 -31.6619 140.6289 DWPR 1999 2020
ASN00020059 -31.6619 140.6289 MDPR 1999 2020
ASN00020060 -32.2220 140.5913 PRCP 1994 2001
ASN00020060 -32.2220 140.5913 DAPR 1996 2000
ASN00020060 -32.2220 140.5913 DWPR 1996 2000
ASN00020060 -32.2220 140.5913 MDPR 1996 2000
ASN00020061 -32.5218 139.5554 PRCP 1997 2019
ASN00020061 -32.5218 139.5554 DAPR 1997 2008
ASN00020061 -32.5218 139.5554 DWPR 1997 2008
ASN00020061 -32.5218 139.5554 MDPR 1997 2008
ASN00020062 -32.5707 139.5645 TMAX 1998 2022
ASN00020062 -32.5707 139.5645 TMIN 1998 2022
ASN00020062 -32.5707 139.5645 PRCP 1998 2022
ASN00021000 -33.7321 138.4922 PRCP 1878 2013
ASN00021000 -33.7321 138.4922 DAPR 1884 2006
ASN00021000 -33.7321 138.4922 DWPR 1884 2006
ASN00021000 -33.7321 138.4922 MDPR 1884 2006
ASN00021001 -34.0260 138.6846 PRCP 1865 2022
ASN00021001 -34.0260 138.6846 DAPR 1884 2022
ASN00021001 -34.0260 138.6846 DWPR 1884 2022
ASN00021001 -34.0260 138.6846 MDPR 1884 2022
ASN00021002 -34.1424 138.4225 PRCP 1882 2022
ASN00021002 -34.1424 138.4225 DAPR 1884 2022
ASN00021002 -34.1424 138.4225 DWPR 1884 2022
ASN00021002 -34.1424 138.4225 MDPR 1884 2022
ASN00021003 -33.8450 138.4901 PRCP 1881 2022
ASN00021003 -33.8450 138.4901 DAPR 1884 2022
ASN00021003 -33.8450 138.4901 DWPR 1884 2022
ASN00021003 -33.8450 138.4901 MDPR 1884 2022
ASN00021004 -33.5643 138.7595 PRCP 1925 2022
ASN00021004 -33.5643 138.7595 DAPR 1925 2021
ASN00021004 -33.5643 138.7595 DWPR 1925 2021
ASN00021004 -33.5643 138.7595 MDPR 1925 2021
ASN00021005 -33.5744 138.6867 PRCP 1939 1949
ASN00021005 -33.5744 138.6867 DAPR 1939 1949
ASN00021005 -33.5744 138.6867 DWPR 1939 1949
ASN00021005 -33.5744 138.6867 MDPR 1939 1949
ASN00021006 -33.2667 138.3500 PRCP 1893 1949
ASN00021006 -33.2667 138.3500 DAPR 1893 1949
ASN00021006 -33.2667 138.3500 DWPR 1893 1949
ASN00021006 -33.2667 138.3500 MDPR 1893 1949
ASN00021007 -33.6947 138.4057 PRCP 1897 2022
ASN00021007 -33.6947 138.4057 DAPR 1897 2021
ASN00021007 -33.6947 138.4057 DWPR 1897 2021
ASN00021007 -33.6947 138.4057 MDPR 1897 2021
ASN00021008 -33.2758 138.5750 TMAX 1968 1988
ASN00021008 -33.2758 138.5750 TMIN 1968 1988
ASN00021008 -33.2758 138.5750 PRCP 1879 1989
ASN00021008 -33.2758 138.5750 DAPR 1884 1988
ASN00021008 -33.2758 138.5750 DATN 1986 1988
ASN00021008 -33.2758 138.5750 DATX 1986 1988
ASN00021008 -33.2758 138.5750 DWPR 1884 1988
ASN00021008 -33.2758 138.5750 MDPR 1884 1988
ASN00021008 -33.2758 138.5750 MDTN 1986 1988
ASN00021008 -33.2758 138.5750 MDTX 1986 1988
ASN00021009 -33.4660 138.5412 PRCP 1899 2019
ASN00021009 -33.4660 138.5412 DAPR 1899 2019
ASN00021009 -33.4660 138.5412 DWPR 1899 2019
ASN00021009 -33.4660 138.5412 MDPR 1899 2019
ASN00021010 -33.7459 138.5628 PRCP 1860 2022
ASN00021010 -33.7459 138.5628 DAPR 1884 2008
ASN00021010 -33.7459 138.5628 DWPR 1884 2008
ASN00021010 -33.7459 138.5628 MDPR 1884 2008
ASN00021011 -33.6833 138.9333 PRCP 1861 1964
ASN00021011 -33.6833 138.9333 DAPR 1884 1964
ASN00021011 -33.6833 138.9333 DWPR 1884 1964
ASN00021011 -33.6833 138.9333 MDPR 1884 1964
ASN00021012 -33.8682 138.0100 PRCP 1885 2022
ASN00021012 -33.8682 138.0100 DAPR 1888 2021
ASN00021012 -33.8682 138.0100 DWPR 1888 2021
ASN00021012 -33.8682 138.0100 MDPR 1888 2021
ASN00021013 -33.1851 138.4968 PRCP 1878 2022
ASN00021013 -33.1851 138.4968 DAPR 1884 2022
ASN00021013 -33.1851 138.4968 DWPR 1884 2021
ASN00021013 -33.1851 138.4968 MDPR 1884 2022
ASN00021014 -33.8364 138.6125 TMAX 1957 1994
ASN00021014 -33.8364 138.6125 TMIN 1957 1994
ASN00021014 -33.8364 138.6125 PRCP 1862 1994
ASN00021014 -33.8364 138.6125 DAPR 1862 1994
ASN00021014 -33.8364 138.6125 DATN 1994 1994
ASN00021014 -33.8364 138.6125 DATX 1994 1994
ASN00021014 -33.8364 138.6125 DWPR 1862 1994
ASN00021014 -33.8364 138.6125 MDPR 1862 1994
ASN00021014 -33.8364 138.6125 MDTN 1994 1994
ASN00021014 -33.8364 138.6125 MDTX 1994 1994
ASN00021015 -33.7045 138.2927 PRCP 1879 2022
ASN00021015 -33.7045 138.2927 DAPR 1886 2008
ASN00021015 -33.7045 138.2927 DWPR 1886 2008
ASN00021015 -33.7045 138.2927 MDPR 1886 2008
ASN00021016 -33.3530 138.2057 PRCP 1881 2022
ASN00021016 -33.3530 138.2057 DAPR 1884 2022
ASN00021016 -33.3530 138.2057 DWPR 1884 2022
ASN00021016 -33.3530 138.2057 MDPR 1884 2022
ASN00021017 -33.1667 138.9833 PRCP 1898 1960
ASN00021017 -33.1667 138.9833 DAPR 1899 1960
ASN00021017 -33.1667 138.9833 DWPR 1899 1960
ASN00021017 -33.1667 138.9833 MDPR 1899 1960
ASN00021018 -33.8664 138.5822 PRCP 1938 1974
ASN00021018 -33.8664 138.5822 DAPR 1939 1974
ASN00021018 -33.8664 138.5822 DWPR 1939 1974
ASN00021018 -33.8664 138.5822 MDPR 1939 1974
ASN00021019 -33.8315 138.7917 PRCP 1881 2022
ASN00021019 -33.8315 138.7917 DAPR 1884 2021
ASN00021019 -33.8315 138.7917 DWPR 1884 2021
ASN00021019 -33.8315 138.7917 MDPR 1884 2021
ASN00021020 -33.3590 138.3930 TMAX 1957 1976
ASN00021020 -33.3590 138.3930 TMIN 1957 1976
ASN00021020 -33.3590 138.3930 PRCP 1874 2022
ASN00021020 -33.3590 138.3930 DAPR 1947 2019
ASN00021020 -33.3590 138.3930 DWPR 1947 2019
ASN00021020 -33.3590 138.3930 MDPR 1947 2019
ASN00021021 -33.2705 138.3570 PRCP 1878 2022
ASN00021021 -33.2705 138.3570 DAPR 1884 2022
ASN00021021 -33.2705 138.3570 DWPR 1884 2022
ASN00021021 -33.2705 138.3570 MDPR 1884 2022
ASN00021022 -33.4669 138.4424 PRCP 1903 2022
ASN00021022 -33.4669 138.4424 DAPR 1903 2019
ASN00021022 -33.4669 138.4424 DWPR 1903 2019
ASN00021022 -33.4669 138.4424 MDPR 1903 2019
ASN00021023 -33.4111 138.8940 PRCP 1881 2019
ASN00021023 -33.4111 138.8940 DAPR 1884 2019
ASN00021023 -33.4111 138.8940 DWPR 1884 2019
ASN00021023 -33.4111 138.8940 MDPR 1884 2019
ASN00021024 -33.4595 138.7475 PRCP 1898 2022
ASN00021024 -33.4595 138.7475 DAPR 1898 2008
ASN00021024 -33.4595 138.7475 DWPR 1898 2008
ASN00021024 -33.4595 138.7475 MDPR 1898 2008
ASN00021025 -33.8347 138.6532 PRCP 1884 2022
ASN00021025 -33.8347 138.6532 DAPR 1884 2009
ASN00021025 -33.8347 138.6532 DWPR 1884 2009
ASN00021025 -33.8347 138.6532 MDPR 1884 2009
ASN00021026 -34.0391 138.5579 PRCP 1881 2012
ASN00021026 -34.0391 138.5579 DAPR 1884 2008
ASN00021026 -34.0391 138.5579 DWPR 1884 2008
ASN00021026 -34.0391 138.5579 MDPR 1884 2008
ASN00021027 -33.2036 138.6059 PRCP 1878 2022
ASN00021027 -33.2036 138.6059 DAPR 1946 2021
ASN00021027 -33.2036 138.6059 DWPR 1946 2021
ASN00021027 -33.2036 138.6059 MDPR 1946 2021
ASN00021028 -33.2917 139.2161 PRCP 1887 1994
ASN00021028 -33.2917 139.2161 DAPR 1916 1975
ASN00021028 -33.2917 139.2161 DWPR 1916 1975
ASN00021028 -33.2917 139.2161 MDPR 1916 1975
ASN00021029 -33.5867 138.3343 PRCP 1884 2022
ASN00021029 -33.5867 138.3343 DAPR 1884 2021
ASN00021029 -33.5867 138.3343 DWPR 1884 2021
ASN00021029 -33.5867 138.3343 MDPR 1884 2021
ASN00021030 -33.8197 138.9211 PRCP 1945 1994
ASN00021030 -33.8197 138.9211 DAPR 1945 1952
ASN00021030 -33.8197 138.9211 DWPR 1945 1952
ASN00021030 -33.8197 138.9211 MDPR 1945 1952
ASN00021031 -33.1851 138.3001 PRCP 1876 2022
ASN00021031 -33.1851 138.3001 DAPR 1884 2022
ASN00021031 -33.1851 138.3001 DWPR 1884 2022
ASN00021031 -33.1851 138.3001 MDPR 1884 2022
ASN00021032 -33.9206 138.1633 PRCP 1912 2000
ASN00021032 -33.9206 138.1633 DAPR 1912 2000
ASN00021032 -33.9206 138.1633 DWPR 1912 2000
ASN00021032 -33.9206 138.1633 MDPR 1912 2000
ASN00021033 -33.9136 138.7195 PRCP 1890 2022
ASN00021033 -33.9136 138.7195 DAPR 1890 2019
ASN00021033 -33.9136 138.7195 DWPR 1890 2019
ASN00021033 -33.9136 138.7195 MDPR 1890 2019
ASN00021034 -33.5592 138.9030 PRCP 1897 2022
ASN00021034 -33.5592 138.9030 DAPR 1898 2016
ASN00021034 -33.5592 138.9030 DWPR 1898 2013
ASN00021034 -33.5592 138.9030 MDPR 1898 2016
ASN00021035 -34.0256 138.3168 PRCP 1898 2015
ASN00021035 -34.0256 138.3168 DAPR 1898 2008
ASN00021035 -34.0256 138.3168 DWPR 1898 2008
ASN00021035 -34.0256 138.3168 MDPR 1898 2008
ASN00021036 -33.5946 138.0832 PRCP 1884 2022
ASN00021036 -33.5946 138.0832 DAPR 1884 2017
ASN00021036 -33.5946 138.0832 DWPR 1884 2017
ASN00021036 -33.5946 138.0832 MDPR 1884 2017
ASN00021037 -33.4275 138.3019 PRCP 1881 1993
ASN00021037 -33.4275 138.3019 DAPR 1922 1976
ASN00021037 -33.4275 138.3019 DWPR 1922 1976
ASN00021037 -33.4275 138.3019 MDPR 1922 1976
ASN00021038 -33.1761 138.8889 PRCP 1898 1954
ASN00021038 -33.1761 138.8889 DAPR 1898 1898
ASN00021038 -33.1761 138.8889 DWPR 1898 1898
ASN00021038 -33.1761 138.8889 MDPR 1898 1898
ASN00021039 -33.9686 138.0186 PRCP 1885 1976
ASN00021039 -33.9686 138.0186 DAPR 1969 1972
ASN00021039 -33.9686 138.0186 DWPR 1969 1972
ASN00021039 -33.9686 138.0186 MDPR 1969 1972
ASN00021040 -33.1708 139.1661 PRCP 1899 1972
ASN00021040 -33.1708 139.1661 DAPR 1964 1972
ASN00021040 -33.1708 139.1661 DWPR 1964 1972
ASN00021040 -33.1708 139.1661 MDPR 1964 1972
ASN00021041 -33.5616 139.0979 PRCP 1881 2015
ASN00021041 -33.5616 139.0979 DAPR 1892 2008
ASN00021041 -33.5616 139.0979 DWPR 1892 2008
ASN00021041 -33.5616 139.0979 MDPR 1892 2008
ASN00021042 -33.6029 137.9348 PRCP 1884 2022
ASN00021042 -33.6029 137.9348 DAPR 1884 2008
ASN00021042 -33.6029 137.9348 DWPR 1884 2008
ASN00021042 -33.6029 137.9348 MDPR 1884 2008
ASN00021043 -33.1708 138.0104 TMAX 1957 2012
ASN00021043 -33.1708 138.0104 TMIN 1957 2012
ASN00021043 -33.1708 138.0104 PRCP 1878 2012
ASN00021043 -33.1708 138.0104 DAPR 1954 2008
ASN00021043 -33.1708 138.0104 DATN 1996 2008
ASN00021043 -33.1708 138.0104 DATX 1996 2008
ASN00021043 -33.1708 138.0104 DWPR 1954 2008
ASN00021043 -33.1708 138.0104 MDPR 1954 2008
ASN00021043 -33.1708 138.0104 MDTN 1996 2008
ASN00021043 -33.1708 138.0104 MDTX 1996 2008
ASN00021044 -34.1848 138.1478 PRCP 1874 2022
ASN00021044 -34.1848 138.1478 DAPR 1884 2022
