adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/acw4C12npNOkbaelv64X01nHEmc.jpg,"[28, 18]",58878,ja,三匹の侍,"Shiba, a wandering ronin, encounters a band of peasants who have kidnapped the daughter of their dictatorial magistrate, in hopes of coercing from him a reduction in taxes. Shiba takes up their fight, joined by two renegades from the magistrate's guard, Sakura and Kikyo. The three outlaws find themselves in a battle to the death.",7.21,/tLMiKmFpIFPkTwxwi18hxxd2Q8r.jpg,1964-05-13,Three Outlaw Samurai,False,7.6,62
False,/jV9CT4UOpPkvMzoVkkMYFeMAI35.jpg,"[18, 53]",23518,en,Seven Days in May,A U.S. Army colonel alerts the president of a planned military coup against him.,8.962,/fgMwyNl7uZeUrnIAqlX7htSQ2O2.jpg,1964-02-12,Seven Days in May,False,7.3,140
False,/oRNdJ70UnEwzn5sJ6MR6hh1AayB.jpg,"[80, 18]",26031,en,The Naked Kiss,"A former prostitute works to create a new life for herself in a small town, but a shocking discovery could threaten everything.",8.871,/vCiyhwDwJGLX9Y1kzdNkgIWEM3l.jpg,1964-10-29,The Naked Kiss,False,7.1,118
False,/xLiZN8X0MXgjn5TKighQ6oFv9D6.jpg,"[12, 10749, 36]",44450,fr,"Angélique, Marquise Des Anges","In 17th-century France, beautiful country maiden Angélique marries wealthy neighbor Jeoffray de Peyrac out of convenience, but eventually, she falls in love with him. So when Jeoffray is arrested and then vanishes, she bravely sets out to find him. This is the first of many dramas based on Anne and Serge Golon's novels about strong-willed Angélique and her adventures during the reign of Louis XIV, the Sun King.",8.33,/lBPpq9f5FNa1fgbcguVh9cOzfg0.jpg,1964-12-08,Angelique,False,6.9,137
False,/9yPgh3v4itb0ah4XWgGM4BdAtNa.jpg,"[18, 10749]",1719,fr,La Peau douce,"Pierre Lachenay is a well-known publisher and lecturer, married with Franca and father of Sabine, around 10. He meets an air hostess, Nicole. They start a love affair, which Pierre is hiding, but he cannot stand staying away from her.",8.858,/nYo083NgJCAQQByHzYrayxQ5xBV.jpg,1964-04-20,The Soft Skin,False,7.2,145
False,/pUWbBUNKOkGLSS5P4q5KyEbqVbb.jpg,"[18, 35]",42790,it,Sedotta e abbandonata,"The film presents the tale of Agnese Ascalone, daughter of prominent miner Vincenzo Ascalone, and takes place in a small town in Sicily. Agnese is seduced by her sister Matilde's fiance, and has a tryst with him for which she confesses and tries to repent, only to be discovered by her mother and father. The film is a dark satire of Sicilian social customs and honor laws, and is very similar to Divorce, Italian Style.",6.328,/qexsWOAxpuwGgzhnIoNPSwD8pa7.jpg,1964-01-30,Seduced and Abandoned,False,7.6,106
False,/oe9YRZv9FTtOJ9IKbJxyh23MYO1.jpg,"[18, 27, 9648]",10299,en,"Hush... Hush, Sweet Charlotte","An aging, reclusive Southern belle plagued by a horrifying family secret descends into madness after the arrival of a lost relative.",8.785,/hwVGNaVXFblluLwUjGcJ7RgW1rV.jpg,1964-12-15,"Hush... Hush, Sweet Charlotte",False,7.3,182
False,/vG027Nr32grjLTvlYUq9LQ6Z1qb.jpg,"[35, 80, 9648]",1594,en,A Shot in the Dark,Inspector Jacques Clouseau investigates the murder of Mr. Benjamin Ballon's driver at a country estate.  A Shot in the Dark is the second and more successful film from the Pink Panther film series where both animated and real life sequences are mixed. A cult classic from Blake Edwards based on the play L’Idiot by Marcel Achard and Harry Kurnitz.,8.735,/pR6tNqNLYIbRRYC5TFKWVWaVvvK.jpg,1964-06-23,A Shot in the Dark,False,7.3,376
False,/lw8GddcSsv9Yl5qc1KP5XvIIa38.jpg,"[12, 35, 80]",5052,en,Topkapi,Arthur Simon Simpson is a small-time crook biding his time in Greece. One of his potential victims turns out to be a gentleman thief planning to steal the emerald-encrusted dagger of the Mehmed II from Istanbul's Topkapi Museum.,8.62,/irZSOfzHRMjROAfSGnBhx9dULfW.jpg,1964-09-02,Topkapi,False,6.6,121
False,/oLYvXwtVutUrLGio0VcaMrWmeP0.jpg,"[18, 53, 10752]",502,en,Fail Safe,Because of a technical defect an American bomber team mistakenly orders the destruction of Moscow. The President of the United States has but little time to prevent an atomic catastrophe from occurring.,8.543,/bDSNjrecCmW4snX2AT0GCttUo68.jpg,1964-10-07,Fail Safe,False,7.8,264
False,/wWfazEPvQCUrSOnaLOClATQAWD4.jpg,"[18, 27]",25319,en,The Masque of the Red Death,"A European prince terrorizes the local peasantry while using his castle as a refuge against the ""Red Death"" plague that stalks the land.",8.532,/x52MGrgytAwkePmGcwrC932hDCF.jpg,1964-06-24,The Masque of the Red Death,False,6.6,205
False,/9hVlVW2bzM2dgcyzTefrphCdewX.jpg,"[35, 27]",29486,en,The Comedy of Terrors,"An undertaker who hasn't had any 'customers' in a long time is forced to pay one year's back-rent. To get money he starts to kill people, which brings absurd results.",7.468,/Asv6tnvnPvJvsZ4KfZPSZO67PnG.jpg,1964-01-22,The Comedy of Terrors,False,6.6,98
False,/udMeUSFqgHJsqPqMEOGQ5pXmyaA.jpg,"[12, 18]",44736,en,The Long Ships,"Moorish ruler El Mansuh is determined to locate a massive bell made of gold known as the ""Mother of Voices."" Viking explorer Rolfe also becomes intent on finding the mythical treasure, and sails with his crew from Scandinavia to Africa to track it down. Reluctantly working together, El Mansuh and Rolfe, along with their men, embark on a quest for the prized object, but only one leader will be able to claim the bell as his own — if it even exists at all.",5.055,/vgZOBBGsZGKhK7ajbmAe2egcqbc.jpg,1964-04-22,The Long Ships,False,5.9,40
False,/6eW84lUWSJ09OuWTCNOmTY1i2Cm.jpg,"[27, 9648, 53]",28055,it,Sei donne per l'assassino,"Isabella, a young model, is murdered by a mysterious masked figure at a fashion house in Rome. When her diary, which details the house employees many vices, disappears, the masked killer begins killing off all the models in and around the house to find it.",8.37,/1svQx4zHRjFTwy320O5vk4Re1Hg.jpg,1964-04-10,Blood and Black Lace,False,7.4,258
False,/kN8WgizWCEytBnsrg97myazHKzD.jpg,[18],32015,es,Soy Cuba,"An unabashed exercise in cinema stylistics, I Am Cuba is revolutionary rhetoric dressed up in the finest clothes. The film's four dramatic stories take place in the final days of the Batista regime; the first two illustrate the ills that led to the revolution, the third and fourth the call to arms which cut across social and economic lines.",6.462,/qQxv27Lae6Uph7iOEzyZ5BOZxJh.jpg,1964-10-26,I Am Cuba,False,7.9,136
False,/hHrDKmrN6mmdweoQmsyklIuhpWl.jpg,"[35, 10749]",26817,en,Sex and the Single Girl,A womanizing reporter for a sleazy tabloid magazine impersonates his hen-pecked neighbor in order to get an expose on renowned psychologist Helen Gurley Brown.,8.004,/eGGj9foBY4jonHskGq7ysgf2ESR.jpg,1964-12-25,Sex and the Single Girl,False,6.6,50
False,/cguzwAWMrT9yhSvilgaZxNhipdo.jpg,[18],42782,en,Circus World,"Circus owner Matt Masters is beset by disasters as he attempts a European tour of his circus. At the same time, he is caught in an emotional bind between his adopted daughter and her mother.",8.276,/wTabOQFle74fvvOUDpsDKJvhOuU.jpg,1964-06-25,Circus World,False,6.1,53
False,/d6uJJrJyl8ZayBq7O9qCV53WCGC.jpg,"[80, 18, 10749]",8073,fr,Bande à part,"Cinephile slackers Franz and Arthur spend their days mimicking the antiheroes of Hollywood noirs and Westerns while pursuing the lovely Odile. The misfit trio upends convention at every turn, be it through choreographed dances in cafés or frolicsome romps through the Louvre. Eventually, their romantic view of outlaws pushes them to plan their own heist, but their inexperience may send them out in a blaze of glory -- which could be just what they want.",7.897,/9oqyj79xmcypxLajJdefOtrYx64.jpg,1964-08-05,Band of Outsiders,False,7.6,403
False,/nu7UcOrHkshgQOPOYbuxANW9FM8.jpg,"[35, 10749]",53021,en,"Kiss Me, Stupid","While traveling home from Vegas, an amorous lounge singer named Dino gets conned by a local mechanic/songwriter into staying in town for the night. The mechanic's songwriting partner, Orville, offers Dino his home for overnight lodging and enlists a local waitress/call girl to pose as his wife in order to placate Dino's urges.",6.15,/sbMILWDfzwQI8ZBIn42zGNU4xqg.jpg,1964-12-18,"Kiss Me, Stupid",False,7.1,139
False,/qxfuWn03LIk8FFT85gIoFQmPB3.jpg,"[12, 35, 10749]",30295,en,Father Goose,"During World War II, South Sea beachcomber Walter Eckland is persuaded to spy on planes passing over his island. He gets more than he bargained for as schoolteacher Catherine Frenau arrives on the run from the Japanese with her pupils in tow!",7.124,/Tp4vSQef0qsI78M90SsZZLJzPE.jpg,1964-12-10,Father Goose,False,7,124
False,/mFbA0msfkq8GmKNCmOGZvRqocQ5.jpg,"[35, 10749]",23574,en,What a Way to Go!,"A four-time widow discusses her four marriages, in which all of her husbands became incredibly rich and died prematurely because of their drive to be rich.",7.427,/cQpNCKckhfRCWKoej2avZT9YrIJ.jpg,1964-10-12,What a Way to Go!,False,7.3,52
False,/lT5YohuHct1YEDXf1R99RmUoQf8.jpg,"[18, 878]",7348,en,Robinson Crusoe on Mars,"Stranded on Mars with only a monkey as a companion, an astronaut must figure out how to find oxygen, water, and food on the lifeless planet.",7.396,/e0FxZbj0TVK4gTWWnzGyD4IY0DB.jpg,1964-06-01,Robinson Crusoe on Mars,False,6.4,102
False,/r6IaAOvRPXZi5CUddbD8MHiXgOx.jpg,[35],5066,en,Carry On Cleo,"Two Brits—inventor Hengist Pod, and Horse, a brave and cunning fighter—are captured and enslaved by invading Romans and taken to Rome. One of their first encounters in Rome leaves Hengist being mistaken for a fighter, and gets drafted into the Royal Guard to protect Cleopatra.",7.346,/7Qsuxb8TkKKJDIWqMdRsKTML9IL.jpg,1964-11-08,Carry On Cleo,False,6.7,67
False,/jDI3UhT0tlNpXlD5nwyfSpNI4YI.jpg,"[80, 18, 53]",4999,en,Woman of Straw,"Anthony Richmond schemes to get the fortune of his tyrannical, wheelchair-using tycoon uncle Charles Richmond by persuading Maria, a nurse he employs, to marry him.",7.344,/vTPwd6jUbqABabasfpXJaiMPVPN.jpg,1964-04-28,Woman of Straw,False,6.2,29
False,/dwnvrLsSaeu1Vsyagj5tYq64ihP.jpg,"[18, 53, 10752]",37684,en,36 Hours,"Germans kidnap an American major and try to convince him that World War II is over, so that they can get details about the Allied invasion of Europe out of him.",6.161,/hOSeKYTLlVFSqpKp0OtFgja1uDP.jpg,1964-11-26,36 Hours,False,7,44
False,/qMPqHKxcZriTiLzt7OlEQYq7o0c.jpg,"[18, 27, 9648, 878]",30202,en,Children of the Damned,"Six children are found spread through out the world that not only have enormous intelligence, but identical intelligence and have a strange bond to each other.",8.439,/ArhQBsOYnqQUUon7UNQHai2qu1R.jpg,1964-01-10,Children of the Damned,False,6.4,63
False,/k041k12Ap9QYllUOVYvh1N96olT.jpg,"[12, 35, 10751]",46690,fr,Tintin et les oranges bleues,"Professor Calculus's friend develops a blue-skinned orange that can grow on any kind of land and survive harsh weather (in the manner of Lue Gim Gong) and therefore solve world hunger. The Professor and his friends, however, run afoul of gangsters who also covet the fruit. The adventure takes them from their home in Marlinspike Hall (Moulinsart), a fictional mansion that is presumably in Belgium, to Spain, where Calculus and another scientist are kidnapped.",6.834,/gWC2WBSFCtN8iFih8CxSb0qR7F4.jpg,1964-12-18,Tintin and the Blue Oranges,False,4.9,68
False,/daFNDMrofQJJDTT522XxQdDYOcG.jpg,"[18, 10752]",75525,fr,Week-end à Zuydcoote,"In June 1940, during the Dunkirk evacuation of Allied troops to England, French sergeant Julien Maillat and his men debate whether to evacuate to Britain or stay and fight the German troops that are closing-in from all directions. - from IMDB",6.645,/lxlizdw2dkwp4ZBAC6dQ7nqHGlj.jpg,1964-12-18,Weekend at Dunkirk,False,7,87
False,/rLVlLegxfZWPXIPE9eYjdkP1Nun.jpg,"[12, 80, 18, 37]",67612,pt,Deus e o Diabo na Terra do Sol,"Cowherd Manoel and his wife are on the run in the drought-plagued and violent Brazilian badlands of 1940 after he kills a rich grazier. Moving credulously from one allegiance to another, they finally learn that the land belongs neither to God nor the Devil, but to the people.",6.532,/itnCM79n9BrGL5lsBY1B5EPIqlW.jpg,1964-03-13,"Black God, White Devil",False,7.3,100
False,/8PwJrI7a67QqWQYZ11oDc6Nqqtb.jpg,"[28, 12, 35]",34059,fr,Cent mille dollars au soleil,"Marec, a truck driver is sent by his boss to track down through the Morroccan desert a reckless youngster  who stole a brand-new truck and its payload. Riddled with bad luck, Marec will face the dangers of the desert, as well as a fishy partner, and a reluctant, misogynist tow-truck helper until the climactic fight.",6.249,/nW3CbSCNscy68hoWywUZa0GFAZB.jpg,1964-04-17,Greed in the Sun,False,7,109
False,/ijVTqtGWNnhl4LQ3CtViFtQUaF0.jpg,"[80, 18, 9648]",24229,en,The Killers,"A hit man and his partner try to find out why their latest victim, a former race-car driver, did not try to get away.",6.61,/7IeXjRmUZ2pnSFMRh0ZXpu3Nkmn.jpg,1964-07-07,The Killers,False,7,126
False,/3zBl0FII2tYyAcPnla3CMZjQIaf.jpg,"[28, 37]",32560,en,Rio Conchos,"Two Army officers, an alcoholic ex-Confederate soldier and a womanizing Mexican travel to Mexico on a secret mission to prevent a megalomaniacal ex-Confederate colonel from selling a cache of stolen rifles to a band of murderous Apaches.",6.07,/dn218ErUelaTRWFDcu33hr3Qyc4.jpg,1964-10-28,Rio Conchos,False,6.1,36
False,,[],368146,es,México de mi corazón,Two Mexican-American gals in LA win a vacation in Mexico City in a talent show.,6.359,/hX9WLIe5mIswSy0kZsVFIwxGoFS.jpg,1964-02-13,México de mi corazón,False,7.5,4
False,/3GzQ4maZwSR6hF3ASJQj13Gv3Dp.jpg,[27],39044,en,The Curse of the Mummy's Tomb,"Those who have interfered with the Tomb of Ra-Antef are in terrible danger. Against expert advice, American showman and financial backer of the expedition, Alexander King, plans a world tour exhibiting this magnificent discovery from the ancient world but on the opening night the sarcophagus is void of its contents. The mummy has escaped to fulfill the dreadful prophesy and exact a violent and bloody revenge on all those who defiled his final resting place.",4.606,/yQi4YN2bKFgAT9l8AW4AbsuCMKA.jpg,1964-10-18,The Curse of the Mummy's Tomb,False,5.8,54
False,/co5UqIlMj8ijm7D0y14IiZ1yBn5.jpg,"[80, 18, 53]",22543,en,Dead Ringer,The working class twin sister of a callous wealthy woman impulsively murders her out of revenge and assumes the identity of the dead woman. But impersonating her dead twin is more complicated and risky than she anticipated.,6.465,/3gFIovyx38syFIY6kAl1FcwhWMd.jpg,1964-02-19,Dead Ringer,False,7,79
False,/kKfmcvVPQ7Qu5FNzjMqe8L45WbR.jpg,"[35, 10749, 18]",47616,en,The Yellow Rolls-Royce,"Passion, intrigue, adventure, love... everything happens in The Yellow Rolls-Royce. One luxury automobile ties together three stories as it passes from owner to owner. In the first, an aristocrat with a penchant for the racetrack discovers his wife has a penchant for backseat amour. Then a moll takes a spin down lover's lane in the Rolls while her mobster boyfriend is busy rubbing out the competition. Finally, an imperious widow purchases the car and drives straight into danger as she helps an anti-fascist escape the Nazis.",4.423,/tjaQ0ae4H6TKQzDiAifcQYbfakY.jpg,1964-12-30,The Yellow Rolls-Royce,False,6.1,32
False,/bmZNXRwM7P0YSkSJIkLDd7nb309.jpg,"[27, 878]",3124,en,The Evil of Frankenstein,"Once hounded from his castle by outraged villagers for creating a monstrous living being, Baron Frankenstein returns to Karlstaad. High in the mountains they stumble on the body of the creature, perfectly preserved in the ice. He is brought back to life with the help of the hypnotist Zoltan who now controls the creature. Can Frankenstein break Zoltan's hypnotic spell that incites the monster to commit these horrific murders or will Zoltan induce the creature to destroy its creator?",6.38,/2lrrmS0G1rc6dXk3vWTJnTl3jeL.jpg,1964-05-08,The Evil of Frankenstein,False,6.2,69
